international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_eve_minutes,total_night_minutes,total_intl_minutes,total_intl_calls,number_customer_service_calls,churn
-6,-6,-6,0.018776671,0.631839428,-1.081518987,0.78,-3,-4.666666667,0
-6,-6,-6,2.251493599,-0.440472917,-0.841518987,0.66,-4.8,-3.333333333,0
-6,6,2.769230769,1.671123755,3.700302447,2.810126582,-0.12,-2.4,-6,0
-6,-6,-6,1.077098151,0.54605444,-2.533670886,-0.84,-3.6,-4.666666667,0
-6,-6,-6,0.718634424,-0.45697003,-1.97164557,1.62,-1.8,-3.333333333,0
-6,-6,-6,-2.213940256,-2.185867473,-0.212658228,3.48,-0.6,-4.666666667,0
-6,-6,-6,-1.817923186,3.017321969,0.009113924,-1.2,-4.2,-3.333333333,0
-6,-6,-6,1.746230441,0.651635964,-2.044556962,1.92,-3,-3.333333333,0
-6,-6,-6,0.384068279,-1.334616442,1.236455696,0,-1.2,-3.333333333,0
-6,-6,-6,-0.179231863,0.374484465,-0.288607595,0.72,-2.4,-6,0
-6,-6,-6,0.991749644,-0.687929612,2.679493671,-0.3,-4.2,-6,0
-6,-6,-6,-0.336273115,1.783337916,0.38278481,1.2,-3,-3.333333333,0
-6,-6,-6,-0.742532006,0.562551553,-1.385316456,-0.3,-4.2,-0.666666667,1
-6,6,0.692307692,-0.602560455,4.630739621,0.379746835,-0.66,-2.4,-4.666666667,0
-6,-6,-6,1.688193457,1.097058015,1.345822785,-0.54,-4.8,-3.333333333,0
-6,-6,-6,-0.558179232,-0.077536431,-0.902278481,-0.18,-4.8,2,1
-6,-6,-6,-0.104125178,-1.410503162,-0.704810127,1.02,-5.4,-3.333333333,0
-6,-6,-6,1.60625889,-0.199615067,0.136708861,0.6,-4.2,-2,0
6,-6,-6,1.309246088,1.935111356,-0.261265823,0.06,-4.2,-4.666666667,0
-6,-6,-6,-4.12916074,-0.2919989,-0.072911392,-1.5,-4.2,-4.666666667,0
-6,-6,-6,-1.425320057,-0.242507561,3.451139241,-1.62,-4.2,-2,0
-6,-6,-6,0.308961593,-0.222711026,-1.193924051,0.3,-2.4,-4.666666667,0
-6,6,2.307692308,3.664864865,3.442947484,1.950379747,0.78,-4.2,-2,0
-6,-6,-6,3.961877667,1.070662634,-1.406582278,-0.06,-4.8,-6,1
-6,-6,-6,1.60284495,-2.509210888,0.52556962,2.1,-3.6,-4.666666667,0
-6,-6,-6,-0.042674253,1.813032719,2.214683544,-0.9,-3,-6,0
-6,-6,-6,-3.664864865,0.377783888,-0.789873418,0.24,-3.6,-6,0
-6,6,1.153846154,3.320056899,1.110255705,-2.819240506,-0.24,-4.8,-4.666666667,0
6,-6,-6,1.691607397,-2.430024746,-1.758987342,4.38,-0.6,-4.666666667,1
-6,6,-0.692307692,3.668278805,-0.635138851,-0.601518987,-1.68,-2.4,-4.666666667,0
6,-6,-6,-1.514082504,1.248831454,-1.269873418,0.66,-4.8,-4.666666667,1
-6,6,-3.230769231,-2.93769559,-1.427000275,-0.963037975,0.42,-4.8,-4.666666667,0
-6,-6,-6,-1.660881935,2.172669783,0.309873418,-3,-4.2,-2,0
-6,6,0.461538462,-2.384637269,1.644762167,2.545822785,0.42,-3,-4.666666667,0
-6,-6,-6,-1.141963016,-0.78691229,-0.607594937,-2.4,0.6,-3.333333333,0
-6,-6,-6,0.53086771,-1.430299698,1.473417722,-2.16,-4.2,-3.333333333,0
-6,6,2.307692308,0.892745377,-0.843002475,-2.011139241,2.22,-3,-6,0
-6,-6,-6,2.442674253,0.028045092,-1.649620253,2.82,-4.8,-2,0
-6,6,2.769230769,2.2685633,-0.730822106,0.379746835,-0.66,-5.4,-4.666666667,0
6,-6,-6,-1.654054054,1.334616442,-0.716962025,2.22,-3,0.666666667,1
-6,-6,-6,-0.469416785,1.958207314,0.391898734,0.54,-1.8,-4.666666667,0
-6,6,1.615384615,0.114366999,1.862524058,-0.966075949,0.36,-5.4,-3.333333333,0
-6,6,1.153846154,0.739118065,-1.92851251,-2.488101266,1.38,-3.6,-2,0
-6,-6,-6,-0.940540541,4.185317569,1.151392405,-2.16,-3.6,-3.333333333,0
-6,-6,-6,0.592318634,-0.321693704,-2.06278481,0.12,-5.4,-6,0
-6,-6,-6,-0.13826458,-0.232609293,-0.24,-1.32,-2.4,-4.666666667,0
-6,6,2.076923077,0.776671408,2.928237558,0.376708861,-1.14,0,-4.666666667,0
-6,6,-0.461538462,-1.845234708,0.070937586,2.099240506,1.62,-4.2,-4.666666667,0
-6,-6,-6,-1.555049787,3.172394831,3.277974684,2.4,-2.4,-3.333333333,0
-6,-6,-6,0.943954481,-0.437173495,-0.744303797,2.22,-4.2,-3.333333333,0
-6,-6,-6,-0.035846373,3.264778664,-0.783797468,0.3,-1.2,0.666666667,0
6,-6,-6,2.227596017,1.648061589,0.689620253,-0.06,-5.4,-4.666666667,1
-6,-6,-6,-1.162446657,1.291723948,0.899240506,0.12,-4.2,-6,0
-6,-6,-6,-1.398008535,-0.483365411,-1.093670886,-1.38,-3,-3.333333333,0
-6,-6,-6,-0.431863442,2.228759967,-0.890126582,-0.6,0,-4.666666667,0
-6,-6,-6,-1.032716927,1.535881221,2.305822785,-0.66,-1.2,-4.666666667,0
-6,-6,-6,5.259174964,0.872697278,2.11443038,0.36,-2.4,-6,1
-6,-6,-6,0.640113798,0.146824306,-0.583291139,1.62,-5.4,-3.333333333,0
-6,-6,-6,-1.497012802,2.997525433,-0.14278481,-1.74,-3.6,-4.666666667,0
-6,6,0.692307692,-0.879089616,-0.740720374,0.929620253,-0.9,-4.2,-4.666666667,0
-6,6,0.923076923,0.711806543,1.964806159,0.865822785,1.74,-3.6,-3.333333333,0
-6,-6,-6,-2.596301565,-1.212537806,-1.461265823,2.46,-3.6,-3.333333333,0
-6,-6,-6,-1.097581792,-1.321418752,-0.106329114,0.48,-3,-2,0
-6,6,3.230769231,1.916927454,0.988177069,2.156962025,1.38,-4.2,-3.333333333,0
-6,-6,-6,-4.709530583,-0.875996701,-0.683544304,2.52,-3,-2,0
-6,-6,-6,-3.514651494,0.150123728,-0.67443038,0.3,-3.6,-2,0
-6,6,3,-2.763584637,1.229034919,-0.003037975,0.84,-3,-4.666666667,0
-6,6,-2.538461538,1.572119488,0.948583998,0.738227848,1.44,-0.6,-4.666666667,0
-6,-6,-6,3.183499289,1.710750619,-0.552911392,-1.62,-3.6,-3.333333333,1
-6,-6,-6,3.159601707,0.120428925,2.038481013,-2.22,-1.8,-4.666666667,1
-6,6,0.230769231,0.783499289,2.215562277,-0.738227848,1.5,-3,-4.666666667,0
-6,-6,-6,-2.056899004,1.196040693,1.743797468,0.9,-1.8,3.333333333,1
-6,-6,-6,0.899573257,0.45697003,2.864810127,1.98,-3,-3.333333333,0
-6,-6,-6,1.360455192,0.618641738,-1.327594937,1.44,-2.4,-4.666666667,0
-6,-6,-6,-0.199715505,0.908990927,0.261265823,0.9,-4.8,-4.666666667,0
-6,-6,-6,0.885917496,-0.410778114,2.697721519,-2.4,-3.6,-6,0
-6,-6,-6,1.548221906,-0.714324993,-1.084556962,-0.96,-4.2,-0.666666667,0
-6,6,1.384615385,1.46628734,-2.205664009,-0.145822785,-0.36,-3,-3.333333333,0
-6,-6,-6,4.026742532,2.990926588,-0.586329114,0.6,0,-3.333333333,1
-6,-6,-6,-1.893029872,1.931811933,0.574177215,-1.38,-4.2,-0.666666667,1
-6,6,0,0.00170697,0.816607094,-0.592405063,0.66,-4.8,-3.333333333,0
-6,-6,-6,3.507823613,1.941710201,-2.35443038,0.96,-3,-4.666666667,1
-6,6,0.692307692,2.067140825,0.295298323,-2.081012658,-1.68,-4.8,-2,0
-6,-6,-6,3.347368421,-2.053890569,2.129620253,1.02,-4.2,-4.666666667,0
-6,-6,-6,-1.524324324,-0.704426725,0.28556962,-2.64,-0.6,0.666666667,1
-6,6,-0.692307692,-0.285064011,2.532306846,-2.463797468,0.72,-4.2,-0.666666667,0
-6,-6,-6,0.749359886,2.265053616,-0.495189873,0.3,-4.2,-2,0
-6,-6,-6,-0.213371266,1.618366786,2.196455696,-0.6,-1.8,-3.333333333,0
6,6,-2.076923077,1.688193457,-0.27880121,-1.570632911,1.02,-3.6,-6,0
-6,-6,-6,-0.042674253,1.050866098,-0.996455696,0.18,-3,-0.666666667,0
-6,-6,-6,-1.572119488,-0.143524883,0.953924051,-1.5,-4.2,0.666666667,1
-6,-6,-6,0.827880512,-2.439923013,1.099746835,0.84,-4.8,-2,0
-6,6,2.307692308,-2.726031294,2.631289524,0.944810127,1.98,-3.6,-6,0
-6,6,-0.230769231,-0.783499289,2.010998075,-1.522025316,-0.54,-4.8,-4.666666667,0
-6,-6,-6,-1.565291607,0.885894968,1.029873418,2.58,-4.2,-4.666666667,0
6,-6,-6,3.163015647,-1.031069563,3.050126582,-0.18,-1.2,-3.333333333,1
-6,-6,-6,0.435277383,-1.106956283,-0.537721519,3.12,-3,-3.333333333,0
-6,-6,-6,-0.175817923,-0.651635964,0.401012658,-2.34,-5.4,-4.666666667,0
-6,-6,-6,0.53428165,0.62194116,0.990379747,-1.08,-4.2,-4.666666667,0
-6,-6,-6,-3.429302987,-0.064338741,-0.112405063,1.38,-5.4,-4.666666667,0
-6,-6,-6,-0.885917496,3.116304647,1.333670886,0.54,-1.8,-3.333333333,0
-6,-6,-6,-2.043243243,-2.327742645,-0.829367089,-1.74,-3.6,-4.666666667,0
-6,-6,-6,-1.60284495,0.727522684,2.585316456,2.46,-3.6,-3.333333333,0
-6,-6,-6,-1.503840683,1.143249931,-0.042531646,0.6,-3,-4.666666667,0
-6,-6,-6,-2.53826458,-0.750618642,1.87443038,1.32,-4.8,-4.666666667,0
-6,6,-0.692307692,-0.913229018,1.780038493,0.130632911,-0.3,-3,-0.666666667,0
-6,6,2.307692308,-2.695305832,-0.371185043,-0.956962025,2.04,-3.6,-3.333333333,0
-6,-6,-6,-2.330014225,2.459719549,1.509873418,1.56,-4.2,-3.333333333,0
-6,-6,-6,1.947652916,4.010448172,1.765063291,1.74,-1.8,-6,1
-6,6,3.923076923,-1.86571835,2.585097608,0.756455696,-1.02,-3,-2,0
-6,-6,-6,-1.756472262,2.931536981,1.275949367,-3.9,-2.4,-6,0
-6,-6,-6,-0.616216216,3.852075887,0.589367089,2.28,-4.2,-4.666666667,0
-6,-6,-6,-1.756472262,0.833104207,-1.218227848,2.88,-5.4,-6,0
-6,-6,-6,3.777524893,0.78691229,-0.185316456,-1.86,-2.4,-4.666666667,1
-6,-6,-6,-1.162446657,0.783612868,0.637974684,-0.72,-2.4,-6,0
-6,6,-0.230769231,-0.093883357,2.109980753,3.113924051,-3.12,-4.2,-6,0
-6,-6,-6,3.173257468,3.931262029,-0.926582278,-2.52,-5.4,-3.333333333,1
-6,6,1.153846154,1.459459459,-1.572174869,-2.387848101,-0.36,-2.4,-6,0
-6,-6,-6,2.715789474,0.420676382,2.403037975,-3.78,-3,-2,0
-6,-6,-6,-4.569559033,0.961781688,1.227341772,0.84,-3,-4.666666667,0
-6,-6,-6,2.903556188,2.515809733,-2.011139241,-2.52,-4.8,-4.666666667,0
-6,6,0,2.172972973,2.558702227,1.230379747,-1.38,-4.2,-6,0
-6,-6,-6,1.73940256,-0.44377234,-0.267341772,0.12,-5.4,-6,0
-6,-6,-6,0.121194879,0.892493814,1.540253165,2.1,-2.4,-4.666666667,1
-6,-6,-6,-0.605974395,0.499862524,-1.294177215,0,-3,-4.666666667,0
-6,6,-0.692307692,-0.00170697,2.542205114,2.153924051,2.46,-1.8,-4.666666667,0
-6,-6,-6,-0.626458037,-0.463568875,-0.264303797,-0.72,-4.2,-2,0
-6,-6,-6,-2.13883357,-0.430574649,1.986835443,-1.86,-4.8,-4.666666667,1
-6,-6,-6,0.237268848,2.133076712,0.62278481,-0.72,-4.8,-4.666666667,0
6,-6,-6,-0.493314367,-1.895518284,1.959493671,2.46,-4.2,-6,1
-6,-6,-6,-1.135135135,0.872697278,0.953924051,-1.5,-4.8,-3.333333333,0
6,-6,-6,0.503556188,2.568600495,-1.701265823,-0.18,-4.8,-3.333333333,1
6,6,-2.538461538,-0.561593172,-0.371185043,-1.710379747,1.14,-3,-4.666666667,0
6,6,3,-0.749359886,-1.931811933,-2.421265823,-0.48,-2.4,-4.666666667,0
6,-6,-6,0.168990043,-0.239208139,-0.978227848,1.2,-2.4,-3.333333333,0
-6,-6,-6,0.920056899,1.42040143,1.713417722,1.26,-1.8,-6,0
-6,6,2.076923077,0.513798009,2.621391257,0.364556962,-0.66,-2.4,-6,0
-6,-6,-6,1.001991465,1.677756393,1.895696203,-0.48,-2.4,-3.333333333,0
-6,6,0.461538462,2.043243243,1.813032719,1.327594937,-1.38,-4.8,-4.666666667,0
-6,-6,-6,0.462588905,-0.856200165,-0.349367089,-1.56,-4.2,-6,0
-6,6,3.692307692,-0.302133713,3.014022546,-0.805063291,0.9,-5.4,-4.666666667,0
-6,-6,-6,2.370981508,2.383832829,1.272911392,-1.5,-3.6,-6,1
-6,-6,-6,-1.47311522,1.295023371,-2.11443038,1.62,-4.8,-0.666666667,1
-6,-6,-6,0.223613087,-1.387407204,-0.786835443,0.96,-1.8,-3.333333333,0
-6,6,-2.769230769,0.565007112,-3.073412153,0.969113924,0.3,-4.2,-3.333333333,0
6,-6,-6,-1.834992888,1.265328568,-0.540759494,0.48,-4.8,-3.333333333,1
-6,-6,-6,0.588904694,2.248556503,-1.950379747,-0.24,-4.8,-3.333333333,0
-6,-6,-6,-0.585490754,1.258729722,1.683037975,-0.54,-4.2,-6,0
-6,6,3,-2.876244666,1.2554303,0.956962025,1.62,-1.2,-3.333333333,0
-6,-6,-6,-0.756187767,0.780313445,-2.521518987,1.5,0,-4.666666667,0
6,6,3.230769231,1.565291607,-0.816607094,0.756455696,0.9,-4.2,-4.666666667,0
-6,-6,-6,2.353911807,-0.45697003,2.551898734,-2.04,-5.4,-4.666666667,0
-6,6,-0.461538462,2.186628734,3.433049216,1.798481013,-0.3,-3.6,-6,0
-6,-6,-6,-0.114366999,1.605169095,0.932658228,0.6,-3,-6,0
-6,-6,-6,2.278805121,2.096783063,0.671392405,0,-4.2,-2,1
-6,6,3,-1.985206259,-0.747319219,1.181772152,0.78,0,-3.333333333,0
-6,-6,-6,-0.042674253,2.555402805,-0.820253165,0.78,-1.8,-4.666666667,0
-6,-6,-6,-0.629871977,1.288424526,0.650126582,1.2,-1.8,-4.666666667,0
-6,6,-1.153846154,0.554765292,1.888919439,-2.472911392,3.06,-4.2,-4.666666667,0
-6,-6,-6,1.449217639,-0.414077536,-1.713417722,-1.2,-5.4,-4.666666667,0
-6,6,0.692307692,-1.06344239,-1.380808359,-0.975189873,0.54,-4.2,-4.666666667,0
6,-6,-6,-0.756187767,1.684355238,0.507341772,2.46,-3.6,-6,1
-6,6,0.692307692,-1.363869132,1.341215287,1.157468354,-1.26,-2.4,-3.333333333,0
-6,-6,-6,-0.513798009,-1.156447622,2.743291139,-1.08,-3,-6,0
-6,6,1.153846154,0.913229018,1.964806159,-0.847594937,-1.32,-4.8,-4.666666667,0
-6,6,1.846153846,-0.80398293,1.492988727,-0.054683544,1.38,-3,-4.666666667,0
-6,-6,-6,1.763300142,-3.584822656,-2.527594937,-3.18,-1.8,-6,0
-6,-6,-6,0.541109531,0.783612868,0.385822785,-0.48,-4.2,-3.333333333,0
-6,-6,-6,-1.258036984,0.981578224,-0.546835443,0.48,-4.2,-4.666666667,0
-6,-6,-6,-1.664295875,0.826505362,1.038987342,-2.34,-2.4,-6,0
-6,-6,-6,-0.244096728,2.552103382,2.500253165,-1.62,-3.6,-4.666666667,0
-6,-6,-6,3.784352774,1.364311246,0.18835443,0.9,-3,-4.666666667,1
-6,6,0.692307692,-0.380654339,2.670882596,-2.238987342,3.12,-3.6,-4.666666667,0
-6,-6,-6,-1.083926031,-1.519384108,0.452658228,1.8,-3.6,-4.666666667,0
-6,6,4.846153846,-1.165860597,0.859499588,0.185316456,0.12,0.6,-6,0
-6,-6,-6,0.974679943,2.159472092,0.522531646,1.2,-3.6,-4.666666667,0
-6,-6,-6,-0.428449502,-0.470167721,-3.341772152,-2.28,0,-4.666666667,0
-6,-6,-6,1.681365576,2.057189992,0.72,0.42,-3.6,-6,0
-6,-6,-6,0.011948791,0.588946934,2.01721519,-0.9,-2.4,-3.333333333,0
-6,6,2.307692308,2.678236131,1.525982953,-3.02278481,2.28,-1.8,0.666666667,0
-6,-6,-6,-0.029018492,2.644487215,0.379746835,-0.9,-3,-4.666666667,0
6,-6,-6,0.3943101,-0.69782788,2.014177215,-0.24,-4.8,-6,1
-6,-6,-6,1.230725462,1.618366786,0.595443038,0.42,-0.6,-2,0
-6,-6,-6,2.258321479,-1.813032719,-0.361518987,1.02,-2.4,-6,0
-6,-6,-6,0.694736842,0.588946934,-1.871392405,1.74,-5.4,-2,0
-6,-6,-6,1.896443812,0.941985153,0.604556962,1.44,-4.8,-2,0
-6,-6,-6,-0.483072546,0.476766566,2.955949367,2.28,-4.8,-4.666666667,0
-6,-6,-6,0.623044097,1.951608469,0.911392405,1.14,-3,-6,0
-6,-6,-6,-2.254907539,1.384107781,1.300253165,3.24,-1.2,-2,0
6,-6,-6,3.456614509,1.862524058,-3.132151899,-1.02,-4.2,-4.666666667,0
-6,-6,-6,0.558179232,-0.602144625,-0.844556962,-2.34,-4.2,-6,0
-6,-6,-6,0.773257468,1.156447622,-2.573164557,1.86,-3.6,-6,0
-6,6,3.692307692,1.141963016,-0.730822106,-0.483037975,-0.3,-4.2,-6,0
-6,-6,-6,0.308961593,1.139950509,-1.713417722,5.04,-4.2,-3.333333333,0
-6,-6,-6,-0.27140825,-1.314819907,-0.206582278,-1.62,-3.6,-3.333333333,0
-6,-6,-6,-1.247795164,0.315094858,2.703797468,1.08,-4.2,-2,0
-6,6,-2.076923077,1.555049787,-0.470167721,1.980759494,-3.36,-3.6,-6,0
-6,-6,-6,-1.848648649,-0.54605444,1.409620253,-0.66,-4.8,-4.666666667,0
-6,6,3,3.231294452,2.086884795,-2.69164557,3.24,-1.8,-4.666666667,0
-6,-6,-6,-1.234139403,1.948309046,-2.138734177,-0.72,-3.6,-3.333333333,0
-6,6,-0.692307692,2.637268848,-1.417102007,2.439493671,1.08,-4.2,-3.333333333,0
-6,6,0,0.278236131,1.941710201,-0.358481013,3,-4.2,-4.666666667,0
-6,-6,-6,0.940540541,2.57519934,-2.478987342,-1.32,-4.8,-2,0
-6,-6,-6,0.848364154,-0.968380533,0.057721519,-1.38,-4.8,-2,0
-6,-6,-6,-0.278236131,-0.193016222,1.622278481,2.04,-2.4,-3.333333333,0
-6,-6,-6,-0.657183499,0.740720374,-1.689113924,-0.06,-4.8,-3.333333333,0
-6,6,-0.230769231,1.343385491,0.513060214,-1.075443038,0.36,0,-4.666666667,0
-6,-6,-6,4.299857752,-0.486664834,-3.806582278,0.3,-2.4,-4.666666667,0
-6,6,3.692307692,-0.80056899,2.825955458,2.10835443,0.78,-3,3.333333333,0
-6,-6,-6,0.67083926,0.998075337,-1.795443038,3.06,0.6,-4.666666667,0
-6,-6,-6,1.124893314,3.089909266,-0.455696203,-1.2,-4.2,-3.333333333,0
-6,6,0.692307692,0.489900427,1.364311246,1.783291139,2.52,-2.4,-6,0
-6,6,2.538461538,0.329445235,-0.110530657,0.631898734,-1.2,-4.2,-0.666666667,0
-6,6,-2.076923077,0.254338549,2.340940335,-1.239493671,-0.18,-4.2,-6,0
6,-6,-6,-4.149644381,4.003849326,-0.780759494,-0.84,-4.8,-4.666666667,1
-6,6,0,1.100995733,0.103931812,-0.601518987,-1.14,-0.6,-4.666666667,0
-6,-6,-6,1.86230441,-3.429749794,1.506835443,1.92,-3.6,-4.666666667,0
-6,6,-0.923076923,2.220768137,-3.495738246,0.823291139,-1.74,-4.2,-3.333333333,0
-6,6,-1.153846154,0.681081081,-2.496013198,-1.218227848,-2.82,-4.2,-3.333333333,0
-6,-6,-6,3.425889047,0.635138851,1.026835443,-0.66,-3.6,-6,1
-6,-6,-6,-0.329445235,-0.196315645,1.397468354,3.72,-4.2,-3.333333333,0
-6,6,0.461538462,-1.360455192,2.06708826,0.303797468,0.9,-4.2,-0.666666667,1
6,-6,-6,0.455761024,1.364311246,2.172151899,2.34,-4.2,-3.333333333,1
-6,6,3.923076923,0.073399716,-0.222711026,-1.099746835,0.9,-3.6,-4.666666667,0
-6,6,3,-1.087339972,0.93868573,-2.074936709,1.5,-1.2,-3.333333333,0
6,-6,-6,-0.940540541,-0.734121529,-0.003037975,-0.84,-4.2,-3.333333333,0
-6,-6,-6,3.801422475,-0.744019797,0.586329114,2.34,-5.4,-3.333333333,1
-6,6,0,0.13485064,1.196040693,0.449620253,-0.42,-1.2,-4.666666667,1
-6,-6,-6,-0.339687055,0.268902942,-1.625316456,0.54,-4.2,0.666666667,1
-6,6,-0.230769231,-1.080512091,-0.470167721,1.291139241,2.7,-4.2,-4.666666667,0
-6,-6,-6,-0.110953058,2.350838603,0.732151899,-2.46,-2.4,-6,0
-6,-6,-6,0.821052632,-0.486664834,2.25721519,-2.7,-3.6,-4.666666667,0
-6,-6,-6,-2.275391181,-1.304921639,-3.229367089,0.54,-3,-3.333333333,0
-6,-6,-6,-0.13485064,3.954357987,-1.765063291,-0.18,-3,-4.666666667,0
-6,-6,-6,1.589189189,3.436348639,1.576708861,1.26,-3.6,-4.666666667,1
-6,-6,-6,2.391465149,2.733571625,-2.606582278,0.72,-1.8,-6,0
-6,-6,-6,-0.380654339,2.928237558,0.999493671,-1.2,-4.2,-6,0
-6,-6,-6,1.227311522,2.964531207,0.176202532,-1.56,-1.8,-6,0
6,6,-2.307692308,-0.974679943,-0.717624416,-0.410126582,-1.38,-4.8,-6,1
6,-6,-6,2.695305832,2.3211438,-0.589367089,-1.2,-4.2,-6,1
6,-6,-6,-0.192887624,2.96783063,-2.636962025,-0.78,-3.6,-4.666666667,0
-6,-6,-6,0.66059744,2.627990102,0.191392405,0.84,-3,-6,0
-6,-6,-6,-0.902987198,0.173219687,-1.449113924,-1.26,-3.6,3.333333333,1
-6,-6,-6,-3.20398293,2.373934561,0.473924051,-0.66,-5.4,-3.333333333,1
6,6,-0.230769231,0.524039829,-1.064063789,0.920506329,-0.12,-4.2,-6,0
-6,-6,-6,1.06344239,1.403904317,-0.003037975,-1.02,-4.8,-2,0
-6,-6,-6,2.159317212,3.007423701,2.45164557,2.1,-1.2,-4.666666667,1
-6,-6,-6,0.121194879,2.337640913,0.911392405,-1.2,-3,-6,0
-6,-6,-6,0.326031294,1.229034919,1.400506329,-2.7,-3,-6,0
6,-6,-6,-1.172688478,-1.912015397,3.827848101,-1.14,-4.2,-3.333333333,0
-6,6,-0.230769231,2.487055477,-2.063788837,-0.09721519,1.2,-5.4,-4.666666667,0
-6,-6,-6,-0.79374111,2.327742645,-0.367594937,-3.06,-4.2,-3.333333333,0
-6,-6,-6,-1.029302987,1.618366786,-0.486075949,0.84,-1.8,-4.666666667,0
-6,-6,-6,-0.3943101,0.473467143,1.172658228,-1.14,-5.4,-4.666666667,0
6,-6,-6,1.544807966,-0.542755018,1.151392405,-0.18,-3.6,-4.666666667,0
-6,-6,-6,4.084779516,1.657959857,0.209620253,0.9,-4.8,-4.666666667,1
-6,-6,-6,-1.227311522,-0.229309871,0.124556962,-0.36,-1.8,-3.333333333,0
-6,-6,-6,-0.459174964,-1.080560902,1.762025316,2.88,-5.4,-0.666666667,1
-6,-6,-6,3.309815078,1.799835029,1.15443038,-1.38,-4.8,-6,1
6,6,1.615384615,0.838122333,1.476491614,0.039493671,1.74,-4.2,-3.333333333,0
-6,6,0.461538462,-0.636699858,-0.311795436,-0.394936709,0.66,-0.6,-4.666666667,0
6,6,-3.230769231,-1.363869132,0.618641738,-0.154936709,1.38,-1.8,-3.333333333,0
-6,-6,-6,2.080796586,1.651361012,-0.996455696,1.62,-2.4,-4.666666667,0
-6,-6,-6,-2.196870555,-0.226010448,0.598481013,-2.7,-2.4,-2,0
6,6,0.461538462,-0.67083926,-2.466318394,-0.905316456,2.82,-4.2,-6,1
-6,-6,-6,0.524039829,3.330767116,-3.423797468,1.2,-3.6,-3.333333333,0
-6,-6,-6,-0.776671408,-1.34451471,-0.789873418,0.18,3,-4.666666667,1
-6,-6,-6,1.46970128,2.010998075,-3.393417722,0.18,-4.2,-0.666666667,0
-6,-6,-6,1.012233286,-1.549078911,3.432911392,0.18,-4.8,-2,0
6,-6,-6,1.688193457,0.100632389,-1.649620253,-0.06,-5.4,-6,1
-6,-6,-6,2.5314367,2.39703052,2.299746835,-0.66,-2.4,-3.333333333,1
-6,-6,-6,-1.507254623,-1.479791037,1.786329114,0.12,-3,-2,0
-6,6,-1.153846154,0.756187767,-0.536156173,0.318987342,0.06,-0.6,-6,0
-6,-6,-6,-0.315789474,0.935386307,1.813670886,-0.06,-3,-4.666666667,0
-6,6,0.692307692,1.695021337,0.173219687,2.539746835,1.74,-4.2,-4.666666667,0
-6,-6,-6,3.415647226,0.252405829,0.802025316,-1.56,-3,-3.333333333,1
-6,6,3.230769231,-1.121479374,-3.076711575,2.810126582,0.48,-2.4,-4.666666667,0
-6,-6,-6,1.073684211,2.446521859,0.410126582,-0.06,-5.4,-4.666666667,0
-6,-6,-6,1.039544808,0.968380533,-0.039493671,0.12,-2.4,-4.666666667,0
-6,-6,-6,1.179516358,0.460269453,0.732151899,0.72,-1.8,-4.666666667,0
6,6,2.769230769,1.705263158,-2.053890569,-0.130632911,2.4,-1.8,-4.666666667,1
-6,6,1.615384615,-0.27140825,0.7737146,-2.050632911,2.7,-3.6,-0.666666667,1
-6,-6,-6,0.749359886,-0.978278801,0.713924051,-1.8,-4.2,-3.333333333,0
-6,6,3,-0.203129445,-3.848776464,-1.613164557,0.54,-3.6,-4.666666667,0
-6,6,0.461538462,0.506970128,1.829529832,0.42835443,-0.12,-5.4,-3.333333333,0
-6,6,4.384615385,-3.258605974,-0.941985153,3.393417722,1.68,-4.2,-3.333333333,0
-6,6,2.307692308,1.910099573,1.427000275,0.127594937,1.26,-4.8,-6,0
-6,-6,-6,-3.640967283,1.59857025,1.798481013,-2.1,-3.6,-6,0
-6,-6,-6,0.445519203,1.172944735,0.686582278,-1.08,-1.8,-0.666666667,0
-6,-6,-6,-0.858605974,-0.420676382,0.72,0.24,-1.2,4.666666667,1
-6,-6,-6,0.554765292,-1.397305472,-0.306835443,-2.7,-3.6,-3.333333333,0
-6,6,-0.230769231,-0.411379801,-2.265053616,-1.926075949,-0.06,-4.2,-2,0
-6,-6,-6,1.227311522,0.555952708,3.16556962,-2.1,-0.6,-4.666666667,0
-6,-6,-6,-0.008534851,-1.634863899,1.379240506,1.08,-4.2,-4.666666667,0
-6,-6,-6,-0.875675676,0.602144625,2.102278481,0.6,-4.2,-3.333333333,0
-6,-6,-6,0.469416785,-0.183117954,0.86278481,2.52,-4.8,-4.666666667,0
-6,-6,-6,-3.582930299,1.113555128,1.01164557,-0.3,-5.4,2,1
-6,-6,-6,1.357041252,0.2919989,0.516455696,-0.84,-2.4,-4.666666667,0
-6,-6,-6,-2.52802276,0.691229035,-1.862278481,-0.36,-2.4,-2,0
-6,-6,-6,2.821621622,-1.816332142,-0.458734177,-0.18,-1.2,-0.666666667,0
-6,-6,-6,2.275391181,-0.955182843,3.669873418,1.08,-2.4,-4.666666667,0
-6,-6,-6,-1.500426743,3.380258455,3.281012658,0.78,-4.8,-4.666666667,0
-6,-6,-6,0.493314367,0.522958482,1.518987342,-0.12,-2.4,-3.333333333,0
-6,-6,-6,-0.739118065,0.737420951,-0.039493671,-0.12,-3.6,-3.333333333,0
-6,-6,-6,0.418207681,-3.014022546,-1.433924051,3.18,-4.2,-2,0
-6,-6,-6,-2.480227596,3.073412153,-1.713417722,0.72,-3,-4.666666667,0
